"state","output","LL","Median","UL","year","scenario"
"Benue","ts_rabid_dogs",11371.5278125,13852.90625,16918.399375,2,"status quo"
"Benue","ts_rabid_dogs",11840.269375,14272.79375,17303.3321875,3,"status quo"
"Benue","ts_rabid_dogs",12115.515625,14525.21875,17591.6125,4,"status quo"
"Benue","ts_rabid_dogs",12182.6396875,14639.20625,17714.44125,5,"status quo"
"Benue","ts_rabid_dogs",12226.4015625,14675.3,17809.40125,6,"status quo"
"Benue","ts_rabid_dogs",12290.454375,14768.71875,17887.781875,7,"status quo"
"Benue","ts_rabid_dogs",12067.614375,14817.98125,17910.3603125,8,"status quo"
"Benue","ts_rabid_dogs",12268.015625,14744.2375,17851.2475,9,"status quo"
"Benue","ts_rabid_dogs",12228.088125,14802.3375,17888.4825,10,"status quo"
"Borno","ts_deaths",86,105.5,128,1,"status quo"
"Borno","ts_deaths",89,107,130,2,"status quo"
"Borno","ts_deaths",89,110,132,3,"status quo"
"Borno","ts_deaths",87,109,131,4,"status quo"
"Borno","ts_deaths",88,109,132,5,"status quo"
"Borno","ts_deaths",88,109,130,6,"status quo"
"Borno","ts_deaths",87,109,132,7,"status quo"
"Borno","ts_deaths",87,108,131.025,8,"status quo"
"Borno","ts_deaths",88,109,132,9,"status quo"
"Borno","ts_deaths",87.975,109,130.025,10,"status quo"
"Borno","ts_exposures",975.95,1084,1191,1,"status quo"
"Borno","ts_exposures",1007.975,1104,1210.025,2,"status quo"
"Borno","ts_exposures",1018.9,1112,1211.025,3,"status quo"
"Borno","ts_exposures",1010.975,1111,1222,4,"status quo"
"Borno","ts_exposures",1012.975,1110,1217,5,"status quo"
"Borno","ts_exposures",1014.975,1111.5,1216,6,"status quo"
"Borno","ts_exposures",1007.975,1114,1206.025,7,"status quo"
"Borno","ts_exposures",1013,1113.5,1216.025,8,"status quo"
"Borno","ts_exposures",1010,1112,1215.025,9,"status quo"
"Borno","ts_exposures",1012.925,1114,1217,10,"status quo"
"Borno","ts_exp_PEP",403,460.5,515.025,1,"status quo"
"Borno","ts_exp_PEP",419,468,525,2,"status quo"
"Borno","ts_exp_PEP",420.975,470,519,3,"status quo"
"Borno","ts_exp_PEP",415,471,528,4,"status quo"
"Borno","ts_exp_PEP",416,470,526.025,5,"status quo"
"Borno","ts_exp_PEP",420.975,470,523,6,"status quo"
"Borno","ts_exp_PEP",416.975,471,526.075,7,"status quo"
"Borno","ts_exp_PEP",418,472,527.025,8,"status quo"
"Borno","ts_exp_PEP",419.975,471,523.025,9,"status quo"
"Borno","ts_exp_PEP",416,471,531,10,"status quo"
"Borno","ts_vaccine_vials",806,921,1030.05,1,"status quo"
"Borno","ts_vaccine_vials",838,936,1050,2,"status quo"
"Borno","ts_vaccine_vials",841.95,940,1038,3,"status quo"
"Borno","ts_vaccine_vials",830,942,1056,4,"status quo"
"Borno","ts_vaccine_vials",832,940,1052.05,5,"status quo"
"Borno","ts_vaccine_vials",841.95,940,1046,6,"status quo"
"Borno","ts_vaccine_vials",833.95,942,1052.15,7,"status quo"
"Borno","ts_vaccine_vials",836,944,1054.05,8,"status quo"
"Borno","ts_vaccine_vials",839.95,942,1046.05,9,"status quo"
"Borno","ts_vaccine_vials",832,942,1062,10,"status quo"
"Borno","ts_rabid_dogs",2670.538125,2873.075,3036.075625,1,"status quo"
"Borno","ts_rabid_dogs",2774.81875,2932.6625,3092.5678125,2,"status quo"
"Borno","ts_rabid_dogs",2781.31875,2949.4875,3093.9684375,3,"status quo"
"Borno","ts_rabid_dogs",2776.7015625,2950.53125,3099.45,4,"status quo"
